No.,CUSTOMER_GROUP,CusName,Model,PartNo,PartName,GROUP_NAME,Surface,BeatName,DIAMETER1,DIAMETER2,THICKNESS,LENGTH,OperName,01/2025_PCS,01/2025_Wgt,02/2025_PCS,02/2025_Wgt,03/2025_PCS,03/2025_Wgt,04/2025_PCS,04/2025_Wgt,05/2025_PCS,05/2025_Wgt,06/2025_PCS,06/2025_Wgt,07/2025_PCS,07/2025_Wgt,08/2025_PCS,08/2025_Wgt,09/2025_PCS,09/2025_Wgt,10/2025_PCS,10/2025_Wgt,11/2025_PCS,11/2025_Wgt,12/2025_PCS,12/2025_Wgt,Forecast Date,NoCol,ItemNo
230,YAMAHA,KMV,,2BG-F2155-00-000Y,PIPE,STKMHT590,P,Khong,19.1,0.0,2.0,634.0,B,2251.0,1203.0,900.0,481.0,1800.0,962.0,1350.0,722.0,850.0,454.0,,,,,,,,,,,,,,,,0,0.0
231,SUZUKI,KMV,,52431-31G00-000Y,"PIPE, SPSN ARM UPPER FR",STKMHT590,P,Khong,22.2,0.0,1.6,210.0,B,,,2087.0,356.0,1512.0,258.0,1512.0,258.0,1512.0,258.0,,,,,,,,,,,,,,,,0,0.0
232,YAMAHA,KMV,,2BG-F3563-00-000Y,"ARM, FR. 2",STKMHT590,P,Khong,22.2,0.0,1.6,348.0,B,1890.0,535.0,2160.0,611.0,2430.0,688.0,1080.0,306.0,1460.0,413.0,,,,,,,,,,,,,,,,0,0.0
233,HONDA USA,KMV,,51354-HS0-AF00-H1-000Y,PIPE CROSS,STKMHT590,P,Khong,22.2,0.0,2.0,155.0,B,,,763.0,118.0,763.0,118.0,763.0,118.0,763.0,118.0,,,,,,,,,,,,,,,,0,0.0
234,HONDA USA,KMV,,51354-HS1-A100-H1-000Y,PIPE A FR LWR,STKMHT590,P,Khong,22.2,0.0,2.0,159.0,B,,,292.0,46.0,293.0,46.0,293.0,46.0,293.0,46.0,,,,,,,,,,,,,,,,0,0.0
235,HONDA USA,KMV,,51356-HS0-AF00-H1-000Y,"PIPE, FR ARM",STKMHT590,P,Khong,22.2,0.0,2.0,232.0,B,,,1526.0,353.0,1526.0,353.0,1526.0,353.0,1526.0,353.0,,,,,,,,,,,,,,,,0,0.0
236,HONDA USA,KMV,,51356-HS1-A100-H1-000Y,PIPE B FR LWR,STKMHT590,P,Khong,22.2,0.0,2.0,243.0,B,40.0,10.0,564.0,137.0,586.0,142.0,586.0,142.0,586.0,142.0,,,,,,,,,,,,,,,,0,0.0
237,HONDA USA,KMV,,51354-HR3N-HA00-H1-000Y,"PIPE A, FR ARM R",STKMHT590,P,Khong,22.2,0.0,2.0,280.0,B,,,5974.0,1666.0,5978.0,1667.0,5978.0,1667.0,5978.0,1667.0,,,,,,,,,,,,,,,,0,0.0
238,HONDA USA,KMV,,51355-HR3N-HA00-H1-000Y,"PIPE B, FR ARM",STKMHT590,P,Khong,22.2,0.0,2.0,285.0,B,,,6398.0,1816.0,6418.0,1822.0,6418.0,1822.0,6418.0,1822.0,,,,,,,,,,,,,,,,0,0.0
239,YAMAHA,KMV,,51354-HS2G-A500-H1-000Y,"PIPE A, FR ARM R",STKMHT590,P,Khong,22.2,0.0,2.0,299.0,B,,,,,,,230.0,68.0,440.0,131.0,,,,,,,,,,,,,,,,0,0.0
240,HONDA USA,KMV,,51355-HR6M-MF00-H1-000Y,"PIPE B, FR ARM",STKMHT590,P,Khong,22.2,0.0,2.0,306.0,B,1596.0,486.0,4358.0,1328.0,5960.0,1816.0,5960.0,1816.0,5960.0,1816.0,,,,,,,,,,,,,,,,0,0.0
241,HONDA USA,KMV,,51354-HR6M-MF00-H1-000Y,"PIPE A, FR ARM R",STKMHT590,P,Khong,22.2,0.0,2.0,310.0,B,1584.0,489.0,4358.0,1346.0,5960.0,1840.0,5960.0,1840.0,5960.0,1840.0,,,,,,,,,,,,,,,,0,0.0
242,SUZUKI,KMV,,52411-34K00-000Y,"PIPE, SPSN ARM LOWER",STKMHT590,P,Khong,22.2,0.0,2.0,570.0,B,,,1990.0,1130.0,1512.0,858.0,1512.0,858.0,1512.0,858.0,,,,,,,,,,,,,,,,0,0.0
243,HONDA USA,KMV,,52351-HL5-E600-22-000Y,PIPE CROSS RR LOWER,STKMHT590,P,Khong,22.2,0.0,2.3,188.0,B,,,387.0,82.0,408.0,87.0,408.0,87.0,408.0,87.0,,,,,,,,,,,,,,,,0,0.0
244,HONDA USA,KMV,,52351-HL5-E600-21-000Y,"PIPE , MAIN RR LOWER",STKMHT590,P,Khong,22.2,0.0,2.3,619.0,B,,,387.0,270.0,408.0,285.0,408.0,285.0,408.0,285.0,,,,,,,,,,,,,,,,0,0.0
245,YAMAHA,KMV,,BB5-F6111-02-000Y,HANDLE COMP,STKMHT590,P,Khong,22.2,0.0,2.3,1030.0,C,801.0,931.0,400.0,465.0,1000.0,1163.0,600.0,698.0,800.0,930.0,,,,,,,,,,,,,,,,0,0.0
246,YAMAHA,KMV,,BB5-F3361-00-000Y,"ARM, 1",STKMHT590,P,Khong,25.4,0.0,1.6,222.0,B,780.0,163.0,780.0,163.0,2760.0,575.0,780.0,163.0,1180.0,246.0,,,,,,,,,,,,,,,,0,0.0
247,YAMAHA,KMV,,2BG-F3361-00-000Y,"ARM, 1",STKMHT590,P,Khong,25.4,0.0,1.6,266.0,B,1100.0,275.0,1100.0,275.0,2200.0,550.0,,,1000.0,250.0,,,,,,,,,,,,,,,,0,0.0
248,YAMAHA,KMV,,2BG-F218Y-00-000Y,"PIPE, ARM 1",STKMHT590,P,Co,25.4,0.0,1.6,410.0,B,700.0,269.0,2000.0,770.0,1030.0,397.0,220.0,85.0,1000.0,385.0,,,,,,,,,,,,,,,,0,0.0
249,HONDA USA,KMV,,51376-HR3N-HA00-H1-000Y,PIPE A FR UPPER ARM,STKMHT590,P,Khong,25.4,0.0,2.0,226.0,B,,,5897.0,1538.0,5897.0,1538.0,5897.0,1538.0,5897.0,1538.0,,,,,,,,,,,,,,,,0,0.0
250,HONDA USA,KMV,,51376-HR6M-MF00-H1-000Y,PIPE A FR UPPER ARM,STKMHT590,P,Khong,25.4,0.0,2.0,249.0,B,1692.0,486.0,5385.0,1547.0,6071.0,1744.0,5751.0,1653.0,5369.0,1543.0,,,,,,,,,,,,,,,,0,0.0
251,HONDA USA,KMV,,51377-HR3N-HA00-H1-000Y,PIPE B FR UPPER ARM,STKMHT590,P,Khong,25.4,0.0,2.0,264.0,B,,,5897.0,1797.0,5897.0,1797.0,5897.0,1797.0,5897.0,1797.0,,,,,,,,,,,,,,,,0,0.0
252,HONDA USA,KMV,,51377-HR6-MF00-H1-000Y,"PIPE B,FR UPPER ARM",STKMHT590,P,Khong,25.4,0.0,2.0,288.0,B,494.0,164.0,6585.0,2189.0,6071.0,2018.0,5751.0,1911.0,5369.0,1784.0,,,,,,,,,,,,,,,,0,0.0
253,HONDA USA,KMV,,51371-HL5-E600-20-000Y,"PIPE A, FR UPPER ARM",STKMHT590,P,Khong,25.4,0.0,2.3,177.0,B,,,326.0,76.0,336.0,78.0,336.0,78.0,336.0,78.0,,,,,,,,,,,,,,,,0,0.0
254,YAMAHA,KMV,,BB5-F3562-00-000Y,"ARM, FR1",STKMHT590,P,Khong,25.4,0.0,2.3,286.0,B,3000.0,1124.0,2400.0,899.0,4800.0,1798.0,2400.0,899.0,3200.0,1199.0,,,,,,,,,,,,,,,,0,0.0
255,HONDA USA,KMV,,51351-HL5-E600-20-000Y,"PIPE A, FR. ARM",STKMHT590,P,Khong,25.4,0.0,2.3,346.5,B,,,322.0,146.0,338.0,153.0,338.0,153.0,338.0,153.0,,,,,,,,,,,,,,,,0,0.0
256,YAMAHA,KMV,,1XD-F3562-00-000Y,"ARM, FR. 1",STKMHT590,P,Khong,25.4,0.0,2.3,401.0,B,1600.0,840.0,1600.0,840.0,1600.0,840.0,800.0,420.0,720.0,378.0,,,,,,,,,,,,,,,,0,0.0
257,YAMAHA,KMV,,J0B-F2155-00-000Y,PIPE,STKMHT590,P,Khong,25.4,0.0,2.3,433.0,B,3000.0,1702.0,8200.0,4651.0,10800.0,6126.0,4100.0,2326.0,3620.0,2053.0,,,,,,,,,,,,,,,,0,0.0
258,HONDA USA,KMV,,51371-HL5-E600-21-000Y,"PIPE A, FR UPPER ARM",STKMHT590,P,Khong,25.4,0.0,2.3,440.0,B,,,164.0,95.0,168.0,97.0,168.0,97.0,168.0,97.0,,,,,,,,,,,,,,,,0,0.0
259,YAMAHA,KMV,,1XD-F2155-00-000Y,PIPE,STKMHT590,P,Khong,25.4,0.0,2.3,696.0,B,199.0,181.0,800.0,729.0,1000.0,912.0,600.0,547.0,360.0,328.0,,,,,,,,,,,,,,,,0,0.0
260,HONDA USA,KMV,,52371-HL5-E600-21-000Y,PIPE CROSS RR UPPER,STKMHT590,P,Khong,25.4,0.0,2.6,228.5,B,,,392.0,131.0,368.0,123.0,368.0,123.0,368.0,123.0,,,,,,,,,,,,,,,,0,0.0
261,HONDA USA,KMV,,52371-HL5-E600-20-000Y,"PIPE , MAN RR UPPER",STKMHT590,P,Khong,25.4,0.0,2.6,516.0,B,,,388.0,293.0,368.0,278.0,368.0,278.0,368.0,278.0,,,,,,,,,,,,,,,,0,0.0
262,YAMAHA,KMV,,1PE-F3562-00-000Y,ARM FR1,STKMHT590,P,Khong,28.6,0.0,1.6,341.0,B,1640.0,596.0,1060.0,385.0,2160.0,784.0,720.0,261.0,800.0,291.0,,,,,,,,,,,,,,,,0,0.0
263,YAMAHA,KMV,,1PE-F3564-00-000Y,ARM FR3,STKMHT590,P,Khong,28.6,0.0,1.6,363.0,B,1650.0,638.0,1050.0,406.0,2160.0,835.0,720.0,278.0,800.0,309.0,,,,,,,,,,,,,,,,0,0.0
264,YAMAHA,KMV,,BG4-F3543-00-000Y,ARM FR1,STKMHT590,P,Khong,28.6,0.0,2.3,250.0,B,460.0,172.0,,,320.0,119.0,,,770.0,287.0,,,,,,,,,,,,,,,,0,0.0
265,YAMAHA,KMV,,1XD-F3544-00-000Y,"ARM, 1",STKMHT590,P,Khong,28.6,0.0,2.3,268.0,B,320.0,128.0,640.0,256.0,720.0,288.0,640.0,256.0,160.0,64.0,,,,,,,,,,,,,,,,0,0.0
266,YAMAHA,KMV,,BG4-F382E-00-000Y,ARM FR1,STKMHT590,P,Khong,28.6,0.0,2.3,280.0,B,460.0,192.0,,,320.0,134.0,,,770.0,322.0,,,,,,,,,,,,,,,,0,0.0
267,YAMAHA,KMV,,BB5-F2155-00-000Y,PIPE,STKMHT590,P,Khong,28.6,0.0,2.3,281.0,B,1440.0,604.0,160.0,67.0,1840.0,771.0,1360.0,570.0,1600.0,671.0,,,,,,,,,,,,,,,,0,0.0
268,YAMAHA,KMV,,1XD-F3543-00-000Y,"ARM, 1",STKMHT590,P,Khong,28.6,0.0,2.3,296.0,B,320.0,141.0,640.0,283.0,720.0,318.0,640.0,283.0,160.0,71.0,,,,,,,,,,,,,,,,0,0.0
269,YAMAHA,KMV,,BG4-F3562-00-000Y,ARM FR1,STKMHT590,P,Khong,28.6,0.0,2.3,383.0,B,1696.0,969.0,,,764.0,437.0,,,1600.0,914.0,,,,,,,,,,,,,,,,0,1.0
270,YAMAHA,KMV,,2MB-F3562-00-000Y,"ARM, FR. 1",STKMHT590,P,Khong,28.6,0.0,2.3,401.0,B,108.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
271,YAMAHA,KMV,,BAR-F254C-00-000Y,"PIPE, 2",STKMHT590,P,Khong,28.6,0.0,2.3,425.0,B,,,,,240.0,152.0,,,800.0,507.0,,,,,,,,,,,,,,,,0,0.0
272,YAMAHA,KMV,,BB5-F218Y-00-000Y,"PIPE, ARM 1",STKMHT590,P,Khong,28.6,0.0,2.3,483.0,B,1440.0,1038.0,160.0,115.0,1840.0,1326.0,1360.0,980.0,1600.0,1153.0,,,,,,,,,,,,,,,,0,0.0
273,YAMAHA,KMV,,BAR-F2155-00-000Y,PIPE,STKMHT590,P,Khong,28.6,0.0,2.3,565.0,B,,,,,240.0,202.0,,,800.0,674.0,,,,,,,,,,,,,,,,0,0.0
274,YAMAHA,KMV,,BMG-21185-00-000Y,SEAT RAIL 1,STKMHT590,P,Co,28.6,0.0,2.3,664.0,B,1790.0,1773.0,1674.0,1658.0,,,778.0,771.0,,,,,,,,,,,,,,,,,,0,0.0
275,HONDA USA,KMV,,52356-HR6M-MF00-H1-000Y,"PIPE A, LOWER ARM",STKMHT590,P,Khong,28.6,0.0,2.6,221.0,B,,,6592.0,2429.0,6592.0,2429.0,6592.0,2429.0,6592.0,2429.0,,,,,,,,,,,,,,,,0,0.0
276,YAMAHA,KMV,,B5V-F1185-00-000Y,SEAT RAIL 2,STKMHT590,P,Khong,31.8,0.0,1.6,745.0,B,12190.0,10825.0,22210.0,19723.0,16810.0,14928.0,16410.0,14573.0,14800.0,13143.0,,,,,,,,,,,,,,,,0,0.0
277,YAMAHA,KMV,,2BG-F3562-00-000Y,"ARM, FR. 1",STKMHT590,P,Khong,31.8,0.0,2.0,303.0,B,1890.0,842.0,2160.0,962.0,2430.0,1082.0,1080.0,481.0,1460.0,650.0,,,,,,,,,,,,,,,,0,0.0
278,YAMAHA,KMV,,B4M-F119Y-00-000Y,"PIPE, 2",STKMHT590,P,Khong,31.8,0.0,2.0,461.0,B,250.0,169.0,,,240.0,163.0,680.0,461.0,400.0,271.0,,,,,,,,,,,,,,,,0,0.0
279,YAMAHA,KMV,,B4M-F119X-00-000Y,"PIPE, 1",STKMHT590,P,Khong,31.8,0.0,2.0,594.0,B,250.0,218.0,,,240.0,210.0,680.0,594.0,400.0,349.0,,,,,,,,,,,,,,,,0,0.0
280,YAMAHA,KMV,,BFN-F382E-00-000Y,Non-YMVN,STKMHT590,P,Khong,35.0,0.0,2.6,308.0,B,,,,,300.0,192.0,,,300.0,192.0,,,,,,,,,,,,,,,,0,0.0
281,YAMAHA,KMV,,BFN-F3562-00-000Y,Non-YMVN,STKMHT590,P,Khong,35.0,0.0,2.6,432.0,B,399.0,358.0,320.0,287.0,880.0,790.0,,,400.0,359.0,,,,,,,,,,,,,,,,0,0.0
282,YAMAHA,KMV,,B4J-F3562-00-000Y,"ARM, 1",STKMHT590,P,Khong,35.0,0.0,2.6,463.0,B,295.0,284.0,,,1140.0,1096.0,960.0,923.0,600.0,577.0,,,,,,,,,,,,,,,,0,0.0
283,YAMAHA,KMV,,B4J-F3564-00-000Y,"ARM, 3",STKMHT590,P,Khong,35.0,0.0,2.6,492.5,B,315.0,322.0,,,1134.0,1160.0,960.0,982.0,600.0,614.0,,,,,,,,,,,,,,,,0,0.0
284,YAMAHA,KMV,,1XD-F218Y-00-000Y,"PIPE, ARM 1",STKMHT590,P,Khong,35.0,0.0,2.6,765.0,B,481.0,764.0,1200.0,1907.0,1200.0,1907.0,960.0,1525.0,160.0,254.0,,,,,,,,,,,,,,,,0,0.0
285,YAMAHA,KMV,,BAR-F218Y-00-000Y,PIPE ARM 1,STKMHT590,P,Khong,35.0,0.0,2.6,897.0,B,,,,,200.0,373.0,,,800.0,1490.0,,,,,,,,,,,,,,,,0,0.0
286,YAMAHA,KMV,,BYP-F2523-00-000Y,"MBR., SIDE 3",STKMHT590,P,Co,50.8,0.0,2.3,730.2,B,,,,,133.0,267.0,160.0,321.0,400.0,804.0,,,,,,,,,,,,,,,,0,0.0
287,HONDA USA,KMV,HN8,53100-HN8-B400-001Y,"PIPE, STRG HANDLE",STKM-HT590,P,Khong,22.2,0.0,2.0,980.0,C,,,224.0,219.0,240.0,234.0,240.0,234.0,240.0,234.0,,,,,,,,,,,,,,,,0,0.0
288,HONDA USA,KMV,HL5,50107-HL5-K000-AA-000Y,"PIPE R, FR ARM MODIFY",STKM-HT590,P,Khong,31.8,0.0,2.6,377.0,B,,,,,393.0,277.0,600.0,423.0,600.0,423.0,,,,,,,,,,,,,,,,0,0.0
289,HONDA USA,KMV,HL4,50104-HL4-AK00-H1-000Y,"PIPE, FR ARM",STKM-HT590,P,Khong,31.8,0.0,3.2,270.0,B,,,2258.0,1376.0,2760.0,1682.0,2760.0,1682.0,2760.0,1682.0,,,,,,,,,,,,,,,,0,0.0
290,HONDA USA,KMV,HL4,50102-HL4-AK00-H1-000Y,"PIPE, R FR SIDE",STKM-HT590,P,Khong,35.0,0.0,2.0,1395.0,B,747.0,1696.0,1375.0,3123.0,2400.0,5451.0,2400.0,5451.0,2400.0,5451.0,,,,,,,,,,,,,,,,0,0.0
291,HONDA USA,KMV,HL8,50102-HL8-A100-H1-000Y,"PIPE, R FR SIDE",STKM-HT590,P,Khong,35.0,0.0,2.6,1395.0,B,251.0,727.0,,,300.0,869.0,360.0,1043.0,360.0,1043.0,,,,,,,,,,,,,,,,0,0.0
292,YAMAHA,KMV,,BYP-F11A1-00-001Y,"TUBE, LWR.1",STKMRHT490,P,Khong,38.1,38.1,2.0,544.0,B,623.0,779.0,,,,,320.0,400.0,320.0,400.0,,,,,,,,,,,,,,,,0,0.0
293,SUZUKI,KMV,,52432-31G10-000Y,"PIPE, SPSN ARM UPP RR, R",STKMRHT590,P,Khong,40.0,25.0,1.4,527.0,B,,,1032.0,743.0,756.0,545.0,756.0,545.0,756.0,545.0,,,,,,,,,,,,,,,,0,0.0
294,YAMAHA,KMV,,BYP-F1195-00-0000,"SEAT, RAIL 1",STKMRHT590,P,Khong,40.0,25.0,2.0,320.0,B,403.0,248.0,,,200.0,123.0,440.0,271.0,400.0,246.0,,,,,,,,,,,,,,,,0,0.0
295,YAMAHA,KMV,,3S4-F2171-00-100Y,ARM RR,STKMRR290,P,Khong,40.0,20.0,1.6,428.0,B,21102.0,13006.0,19044.0,11737.0,23770.0,14650.0,21550.0,13282.0,19000.0,11710.0,,,,,,,,,,,,,,,,0,0.0
296,YAMAHA,KMV,,16S-F2130-00-000Y,ARM RR1,STKMRR290,P,Khong,40.0,20.0,1.6,444.5,B,100.0,64.0,100.0,64.0,140.0,90.0,100.0,64.0,100.0,64.0,,,,,,,,,,,,,,,,0,0.0
297,YAMAHA,KMV,,1FC-F2130-00-000Y,"ARM RR ,1",STKMRR290,P,Khong,40.0,20.0,1.6,453.3,B,29444.0,19220.0,36984.0,24141.0,39898.0,26043.0,34740.0,22677.0,32462.0,21190.0,,,,,,,,,,,,,,,,0,0.0
298,YAMAHA,KMV,,J5A-F2198-00-000Y,TUBE,STKMRR290,P,Khong,50.0,25.0,2.3,686.0,B,400.0,721.0,400.0,721.0,1200.0,2162.0,1200.0,2162.0,1400.0,2522.0,,,,,,,,,,,,,,,,0,0.0
299,YAMAHA,KMV,,1023011564-05-0010,PIPE 5,STKMRR370,C,Khong,20.0,20.0,1.2,220.0,B,,,,,21.0,3.0,516.0,81.0,,,,,,,,,,,,,,,,,,0,0.0
300,YAMAHA,KMV,,1023011563A-04-001Y,PIPE 4,STKMRR370,C,Khong,20.0,20.0,1.2,315.0,B,,,,,110.0,25.0,450.0,101.0,,,,,,,,,,,,,,,,,,0,0.0
301,HONDA,Nguyen Linh,,,,STAM290GA,P,Khong,19.1,0.0,2.3,6000.0,P/E,1800.0,10292.0,1799.0,10287.0,1749.0,10001.0,1594.0,9114.0,1790.0,10235.0,1556.0,8897.0,1631.0,9326.0,1625.0,9292.0,1842.0,10533.0,1979.0,11316.0,1165.0,6661.0,1769.0,10115.0,2024-12-26,0,0.0
302,YAMAHA,SHVN,,,,STKM11A,C,Khong,19.1,0.0,1.0,5800.0,P/E,100.0,259.0,80.0,207.0,101.0,261.0,63.0,163.0,,,,,,,,,,,,,,,,,,0,0.0
303,YAMAHA,SHVN,,,,STKM11A,C,Co,22.2,0.0,1.2,5670.0,P/E,100.0,352.0,59.0,208.0,148.0,521.0,104.0,366.0,,,,,,,,,,,,,,,,,,0,0.0
304,YAMAHA,SHVN,,,,STKM11A,C,Co,22.2,0.0,1.2,5800.0,P/E,676.0,2435.0,715.0,2575.0,864.0,3112.0,764.0,2752.0,,,,,,,,,,,,,,,,,,0,0.0
305,YAMAHA,SHVN,,,,STKM11A,P,Co,22.2,0.0,1.6,6000.0,P/E,169.0,824.0,309.0,1507.0,420.0,2049.0,346.0,1688.0,,,,,,,,,,,,,,,,,,0,0.0
306,YAMAHA,SHVN,,,,STKM11A,P,Co,22.2,0.0,2.0,5800.0,P/E,845.0,4881.0,836.0,4829.0,866.0,5003.0,540.0,3119.0,,,,,,,,,,,,,,,,,,0,0.0
307,YAMAHA,SHVN,,,,STKM11A,P,Khong,22.2,0.0,2.3,5800.0,P/E,50.0,327.0,33.0,216.0,33.0,216.0,20.0,131.0,,,,,,,,,,,,,,,,,,0,0.0
308,YAMAHA,SHVN,,,,STKM11A,P,Co,25.4,0.0,2.0,5500.0,P/E,,,,,87.0,552.0,42.0,267.0,,,,,,,,,,,,,,,,,,0,1.0
309,YAMAHA,SHVN,,,,STKM11A,C,Co,28.6,0.0,1.2,5300.0,P/E,30.0,129.0,67.0,288.0,84.0,361.0,62.0,266.0,,,,,,,,,,,,,,,,,,0,0.0
310,YAMAHA,SHVN,,,,STKM11A,C,Co,38.1,0.0,1.2,5580.0,P/E,,,21.0,128.0,26.0,158.0,20.0,122.0,,,,,,,,,,,,,,,,,,0,0.0
311,YAMAHA,SHVN,,,,STKM11A,C,Co,45.0,0.0,1.2,5600.0,P/E,46.0,334.0,37.0,269.0,47.0,341.0,54.0,392.0,,,,,,,,,,,,,,,,,,0,0.0
312,YAMAHA,SHVN,,,,STKM13A,P,Khong,21.7,0.0,2.0,5500.0,P/E,,,27.0,144.0,134.0,716.0,9.0,48.0,,,,,,,,,,,,,,,,,,0,1.0
313,YAMAHA,SHVN,,,,STKMHT590,P,Co,22.2,0.0,1.6,5400.0,P/E,127.0,558.0,76.0,334.0,150.0,659.0,300.0,1317.0,,,,,,,,,,,,,,,,,,0,0.0
314,YAMAHA,SHVN,,,,STKMHT590,P,Co,22.2,0.0,2.0,5550.0,P/E,127.0,702.0,97.0,536.0,147.0,813.0,358.0,1979.0,,,,,,,,,,,,,,,,,,0,0.0
315,YAMAHA,SHVN,,,,STKMHT590,P,Co,22.2,0.0,2.0,5710.0,P/E,508.0,2889.0,566.0,3219.0,585.0,3327.0,1141.0,6489.0,,,,,,,,,,,,,,,,,,0,0.0
316,YAMAHA,SHVN,,,,STKMHT590,P,Khong,22.2,0.0,2.3,6253.0,P/E,,,10.0,71.0,,,11.0,78.0,,,,,,,,,,,,,,,,,,0,1.0
317,YAMAHA,SHVN,,,,STKMHT590,P,Co,25.4,0.0,1.6,5500.0,P/E,,,10.0,52.0,,,11.0,57.0,,,,,,,,,,,,,,,,,,0,0.0
318,YAMAHA,SHVN,,,,STKMHT590,P,Co,25.4,0.0,2.3,5760.0,P/E,127.0,958.0,206.0,1554.0,272.0,2052.0,713.0,5380.0,,,,,,,,,,,,,,,,,,0,0.0
319,YAMAHA,SHVN,,,,SUS409L,C,Co,25.4,0.0,1.2,6049.0,P/E,223.0,966.0,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
320,VINFAST,TAM HOP,,,,STAM290GA,P,Khong,15.9,0.0,2.0,1635.0,B,4100.0,4599.0,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
321,VINFAST,TAM HOP,,,,STAM390G,P,Khong,28.6,0.0,2.0,5500.0,P/E,150.0,1082.0,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
322,VINFAST,TAM HOP,,,,STKM13A,P,Khong,19.1,0.0,2.0,5644.0,P/E,180.0,856.0,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
323,VINFAST,TAM HOP,,,,STKM13A,P,Co,22.2,0.0,2.0,5999.0,P/E,330.0,1972.0,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
324,VINFAST,TAM HOP,,,,STKM13A,P,Co,34.0,0.0,2.6,5850.0,P/E,600.0,7066.0,,,,,,,,,,,,,,,,,,,,,,,,0,1.0
325,HONDA,TECHNOKOM,K2TA,50132-K2TA-V001-H1,PIPE FR UPPER CROSS,STAM390G,P,Khong,17.3,0.0,1.4,5295.0,P/E,805.0,2340.0,1405.0,4084.0,1097.0,3189.0,1151.0,3346.0,1301.0,3782.0,1363.0,3962.0,1348.0,3919.0,1268.0,3686.0,1501.0,4363.0,1517.0,4410.0,1345.0,3910.0,,,2024-11-22,0,0.0
326,HONDA,TECHNOKOM,K2TA,50131-K2TA-V003-H1,PIPE FR UPPER CROSS,STAM390G,P,Khong,19.1,0.0,1.6,5700.0,P/E,621.0,2442.0,820.0,3225.0,640.0,2517.0,671.0,2639.0,759.0,2985.0,795.0,3127.0,786.0,3091.0,740.0,2910.0,876.0,3445.0,885.0,3481.0,785.0,3087.0,,,2024-11-22,0,0.0
327,HONDA,TECHNOKOM,K2ZA.K3AA,50108-K1Z-J100-H1,PIPE FR UPPER CROSS,STAM390G,P,Khong,22.2,0.0,2.9,5700.0,P/E,27.0,212.0,87.0,684.0,71.0,558.0,90.0,708.0,82.0,645.0,86.0,676.0,89.0,700.0,86.0,676.0,95.0,747.0,48.0,378.0,1.0,8.0,,,2024-11-22,0,0.0
328,TTVN,TOYOTA,,72422-X7V99,,STAM390G,P,Co,25.4,0.0,1.6,443.4,C,175.0,73.0,400.0,167.0,400.0,167.0,,,,,,,,,,,,,,,,,,,,0,0.0
329,TTVN,TOYOTA,,72422-X7V98,,STAM390G,P,Co,25.4,0.0,1.6,462.8,C,75.0,33.0,350.0,152.0,450.0,196.0,,,,,,,,,,,,,,,,,,,,0,0.0
330,TTVN,TOYOTA,,72422-X1C00,CH-170,STKM11A,P,Khong,12.7,0.0,2.0,396.3,B,500.0,105.0,300.0,63.0,300.0,63.0,500.0,105.0,,,,,,,,,,,,,,,,,,0,0.0
331,TTVN,TOYOTA,,71256-X7A28,IH-238,STKM11A,C,Khong,19.1,0.0,1.2,427.8,B,300.0,68.0,200.0,45.0,200.0,45.0,300.0,68.0,,,,,,,,,,,,,,,,,,0,0.0
332,TTVN,TOYOTA,,72422-X1B03,CH-169,STKM11A,P,Khong,22.2,0.0,1.8,428.9,B,1750.0,680.0,1100.0,427.0,1150.0,447.0,1400.0,544.0,,,,,,,,,,,,,,,,,,0,0.0
333,TTVN,TOYOTA,,72422-X1C02,CH-171,STKM11A,C,Khong,25.4,0.0,1.2,467.4,B,50.0,17.0,,,50.0,17.0,100.0,33.0,,,,,,,,,,,,,,,,,,0,0.0
334,TTVN,TOYOTA,,,,STKM11A,P,Khong,25.4,0.0,1.6,1488.0,B,257.0,359.0,340.0,475.0,420.0,587.0,,,,,,,,,,,,,,,,,,,,0,0.0
335,TTVN,TOYOTA,,72423-X1B00,CH-172,STKM11A,P,Khong,25.4,0.0,1.8,469.4,B,2650.0,1304.0,1600.0,787.0,1500.0,738.0,1900.0,935.0,,,,,,,,,,,,,,,,,,0,0.0
336,TTVN,TOYOTA,,72345-X7V42,DH-101,STKM13A,P,Khong,12.7,0.0,1.6,411.3,C,1700.0,306.0,1000.0,180.0,1100.0,198.0,1400.0,252.0,,,,,,,,,,,,,,,,,,0,0.0
337,TTVN,TOYOTA,,,,STKM13A,C,Khong,19.1,0.0,1.2,520.0,B,947.0,261.0,800.0,220.0,750.0,207.0,,,,,,,,,,,,,,,,,,,,0,0.0
338,TTVN,TOYOTA,,,,STKM13A,P,Khong,19.1,0.0,1.6,450.0,B,52.0,16.0,20.0,6.0,60.0,19.0,,,,,,,,,,,,,,,,,,,,0,0.0
339,TTVN,TOYOTA,,,,STKM13A,P,Khong,19.1,0.0,1.6,636.5,B,325.0,143.0,180.0,79.0,240.0,105.0,,,,,,,,,,,,,,,,,,,,0,0.0
